date,bitcoin_total_volumes,ethereum_total_volumes,tether_total_volumes,ripple_total_volumes,solana_total_volumes,terra-luna_total_volumes,cardano_total_volumes,avalanche-2_total_volumes,stellar_total_volumes,monero_total_volumes
2019-06-19,25029522786.9119,9119385783.21149,29363098574.229477,2771980976.293154,2683407146.306161,2991262.708096471,251155012.2237024,1349934553.223157,461582830.893503,480805877.0553787
2019-06-20,22298101529.460793,8141550514.028044,31945510855.078415,1880443514.4894888,2989640865.287466,3917562.3358122106,227201840.03856143,952703727.2442709,370094582.9216733,488102102.7004116
2019-06-21,24707058599.119995,9013711196.951782,36213871218.687965,1872182942.7894351,2409481752.9774637,2193956.2739191703,302506726.026701,1167140208.8914454,302797788.463339,161831301.44701782
2019-06-22,28580960082.617817,13984421402.12714,47173001896.226944,2197641115.2434354,2423220767.1797714,2000978.1447046374,189893730.24152938,465679025.9340313,279763086.20701545,182086842.32759565
2019-06-23,40190146696.56423,14958216407.156822,36863004752.6649,4632564299.37837,2213933967.637082,4812522.795310866,325185108.6496123,486634276.53617734,563701483.555801,158524275.15113986
2019-06-24,29108428088.363773,11379261835.846235,33495655091.130947,2947533575.87423,4217104529.3629045,4703293.295426121,296516343.5103329,999390314.2554866,405442950.96139294,169072723.15106058
2019-06-25,27529761440.98961,10801735316.460266,38060607067.95848,2327447810.186076,3290801786.0451536,5609866.984847563,212523520.59521064,786640492.6313237,406744949.36982334,326127052.0474365
2019-06-26,33544426408.459377,11894108469.494308,56829726377.53865,2819077634.1700883,2990394711.9668913,2444798.985726796,328043140.0077645,915621225.4831038,549184883.1805406,354528537.64143956
2019-06-27,56948964491.46552,20783128904.669895,57542317244.38208,4686624019.381552,3108612675.2047114,2970525.1376505177,671946279.164299,1363739727.978561,757160587.7171425,391911418.71517825
2019-06-28,49628524363.00495,17565136833.06944,47360691929.32848,4079102906.128352,2550034958.9268904,2133363.5314749246,425821930.8758738,1402596714.7191718,684075191.2688159,175149257.80362177
2019-06-29,44872003180.54631,13481294400.562168,45311482594.83468,2518459272.760998,3216047716.7546687,1809440.3089476512,418527931.38976073,1351350651.285445,529105400.22518224,157505885.57334155
2019-06-30,37724824506.92749,15410762009.028484,42633499131.79861,2524008308.457106,2469488735.063495,3580435.2539808787,346418708.93438005,1028609342.7501998,502152838.56040883,140245568.53033176
2019-07-01,34920211165.40479,14452227264.203045,44049926618.81558,2042972341.6974328,2714913213.201317,3597904.04955863,337900612.3627363,1501322464.0349138,443923535.8729932,155822457.6927803
2019-07-02,37463414436.63033,14541502314.74893,44614821900.26048,2599021590.7396393,1421850535.6544025,2777597.381128357,349024670.3840098,1318049831.20307,487459537.39525723,125174047.84049655
2019-07-03,39264695559.40571,13634093714.668394,44099351278.89371,2060372052.6549523,1495896606.8269508,3106760.791354244,360130368.67133296,1042780757.5433183,505752562.1725784,168237146.94106093
2019-07-04,39944515601.67296,13852646285.058842,38913379740.641624,2074587322.6151896,1718475615.2479117,3723112.93607546,321767772.31681174,1118884240.8874075,464791730.15923136,153386900.37639186
2019-07-05,32487314999.664185,11865088600.655111,36978106233.24612,2030600591.452092,2766260744.0121436,4312857.7485537715,271096158.74449724,1003935169.2375883,434082649.8597371,197447416.26961452
2019-07-06,31349147296.84112,12482686164.985281,35153748157.91306,1990548634.4520094,1975667394.423865,2399280.223305081,281659364.1326728,564325205.6338288,407559363.56966096,222839339.6885189
2019-07-07,28013279880.59072,11073979598.076387,33589746567.12486,2188947742.3766565,1912976981.956736,3129659.081315041,311096812.3153187,645747699.6517264,304758918.26560736,272672209.9059778
2019-07-08,25828700446.947784,9431071377.576225,39234907930.11226,1740393390.5105326,3892259612.8294525,4175513.9319556165,283632330.84826064,1552735076.911306,283522926.47295064,502977062.00024635
2019-07-09,30917398835.988853,11412190952.131702,46685030019.81722,1876546419.054725,1481556354.0119083,7742041.085095537,264778872.23315412,1402031175.3276286,306469201.07531935,359814720.6705819
2019-07-10,35885342263.04269,12539512334.617245,53418693199.262634,2105251167.7122507,2132944251.543325,5987448.399120343,270224457.168757,1562475923.3481615,433395872.17664284,238892178.04441205
2019-07-11,42163626088.16242,14363666681.915071,49464495672.43032,3097274139.2750907,1619036320.357656,4073304.723489403,221231598.57233316,1952352331.1073666,492386270.1467489,218008939.005794
2019-07-12,37061858272.52717,11259727245.112816,40613726064.59949,2987364186.6516166,1345983825.3265061,3869990.353239892,274303313.97290605,1508156835.0120423,491806320.1664392,118675344.17781997
2019-07-13,30078548879.930676,9759415139.820307,39982557208.187256,2417853774.789672,3069126856.4038467,5662326.218882118,270563781.6220112,1401882400.4857926,393728863.64661396,498436499.076922
2019-07-14,28485045772.443813,8942739616.455101,42169435429.82959,1742813425.6812415,6298926456.006809,8494131.010017382,229698210.92260438,1221707937.077418,331747640.0984764,657451256.5340384
2019-07-15,29857566850.991676,10112411751.87944,49555137657.77083,2105009226.0283072,6789555146.637215,7005507.224958177,208552058.8617118,1095688964.4181812,316588172.8957224,559965139.609008
2019-07-16,37553147017.32781,12728221879.918568,45463964133.683975,2937047968.91624,2951218516.1830873,8337443.819105471,272335513.2211476,1033422920.3627862,359262387.1312353,392119873.11661613
2019-07-17,34409824868.73926,11546792446.85422,47115862666.99195,2218366259.4323545,3114589452.2112665,7948636.980270228,191797018.55217832,1603898087.2935352,427544280.9627145,418353829.83090305
2019-07-18,33328381504.616615,11495306974.325901,46433038048.8695,3188296353.499149,4469234352.347065,9791363.044838734,182179811.40635923,1357968821.355999,467836799.1136364,188414471.01280916
2019-07-19,34034952895.23173,12224826620.798044,41165612186.86482,2138625334.6926086,3052799572.7936416,6581827.69277491,160406339.4962515,1355731990.6838064,444388578.90877956,393584974.9875911
2019-07-20,28858600367.989872,9394172336.260527,40258117106.87759,1631651761.8143077,4812686988.408542,15598711.636906955,123846520.18301462,537450234.9200071,330247214.72305083,349508108.1261769
2019-07-21,26163874235.136333,9443236308.126741,37899963944.52303,1681046618.8869295,3385641009.2162027,24062548.032412473,142341440.6447977,437286248.5319061,286725369.40028006,178375225.6220161
2019-07-22,22814710058.302956,8668234008.782793,38466721204.00193,1482884903.112106,2703331790.5309463,28994700.089665815,114129502.70549941,1102297837.662061,250174181.23792064,210470720.26387987
2019-07-23,21903683695.255173,9159417328.812357,39602275781.109604,1412589495.9376864,1651079244.1462584,21558379.178618193,137533640.90741175,825829559.8692002,223477152.29041672,290674446.2346072
2019-07-24,22986552398.152935,8343544802.577731,39856130799.82786,1313466594.5930967,2508960378.247013,20741565.14987188,132067766.5536967,688732079.4317803,212061401.2701189,117476041.05409819
2019-07-25,33861034798.8304,8036309076.5856,36490377718.39104,2023936433.672067,3098391561.698444,15521851.288337778,321291248.9631394,639443799.4655795,363760618.96264195,271586762.8820265
2019-07-26,21622492404.321915,8431628740.248658,33431531943.172382,1825936400.316726,2953101041.2490163,4585675.81637117,228185321.40710336,551282644.5113503,200783447.41973448,170298862.03463474
2019-07-27,19942172080.922203,6261416237.370375,37175009406.03668,1936254122.6825924,5949095156.100889,4952754.49150632,123191563.96295263,282062330.76312375,172381269.75492698,150616806.48896408
2019-07-28,21257664351.47119,6935857584.275074,32742147534.95937,2050528518.6764786,4457165321.346256,21319200.05000224,112342864.813092,285789423.33771616,188996733.84743643,153930850.3575141
2019-07-29,18649152592.721436,6820635279.878914,32682862704.735336,1150295664.3333528,2814464970.6926665,18917723.26752999,80607218.93232757,699073896.1443837,138614168.4040117,212055939.79978415
2019-07-30,18424113909.504322,7155796188.164937,34557045505.841774,1072835089.9320006,3906155465.660115,11131033.88134795,100780729.6350223,582094629.9024663,156004224.00379646,166079995.86950293
2019-07-31,20138691741.084114,6861118022.849301,36578677807.06383,1161116716.9658158,2644011982.2496014,54233679.523713924,82533252.62671228,621927351.0089328,171318747.53817794,149266820.47216448
2019-08-01,22957330875.71389,7854507842.961148,37458770008.26369,1228517591.1468859,3223918132.658522,43303498.06865496,109275867.92471956,562030846.3868393,168334303.1487709,168569206.82502165
2019-08-02,23668036460.12257,7106350020.545052,37791541447.12609,1113075282.957399,2681222975.329351,28668120.73928108,97796321.09804177,488778040.3497721,162238762.0300956,118867537.85407631
2019-08-03,24128945574.578556,7476612908.300348,35988692781.83085,1147816423.5689313,3800891475.935171,13197169.473397303,106871562.39938858,316116700.0523586,139081420.2933736,106718794.94713809
2019-08-04,22296222952.509827,7118505874.499466,36931880109.93059,1065829329.5276005,2618456168.353021,14788159.073353836,96829769.24825919,299844059.86093324,140188717.68683857,91619422.29437508
2019-08-05,23160251364.75935,7801234062.836402,43439236300.58215,1214318296.4782372,2941595137.276679,24559843.771741606,100557798.5451551,,142259464.14419842,124957300.93877779
2019-08-06,30944497414.37189,10565615079.886549,42932405475.15051,1542252024.10215,2171331102.080433,23256158.83921379,118562437.32904637,,166204697.66906255,156834327.042263
2019-08-07,31588470767.84309,9971872218.817013,41863491595.673546,1412038823.4333668,1611356876.8775847,12641093.919266308,107284678.50501938,,152755686.53682312,141425440.98155135
2019-08-08,30083670251.80272,9705696057.326073,38769850392.717476,1303318321.18347,2359326721.661139,14276303.43356888,99840621.62571305,,146825408.11044028,166195811.78605813
2019-08-09,26678574728.135372,8972857706.734287,39758928446.56332,1194634495.3442996,3508776790.4518046,7763096.701601474,113611883.54336438,,103520364.99577448,234073894.91025046
2019-08-10,26240065034.99351,9017297468.618519,39737107351.52634,1324572937.297205,2879294187.4798455,7843446.273789905,98885536.97676484,,140882833.51893246,155503339.76362625
2019-08-11,24949094386.512787,7866305403.719613,37216394173.55575,1355558181.3267343,3731836544.9342785,9110044.64595882,122064083.188201,,162071234.5523909,100107884.92092925
2019-08-12,23042219585.47862,8817555226.301624,35077147744.90714,1150952645.8478682,3291840770.3925467,7072660.053235155,121512163.10952921,,150205889.78078195,93435928.33111995
2019-08-13,19933740545.556496,6858803450.515639,37411768930.20857,1028626745.7771633,1870041532.1098204,29078598.557241026,96213549.93362917,,116143525.67622697,155546511.37251705
2019-08-14,22886684527.86748,7468627796.213287,41156292600.39563,1110547503.7560756,2555181056.256027,32097104.14707196,114096214.88935167,,129574712.54777904,191002855.37428412
2019-08-15,26620934497.854107,9066370572.253965,46008115419.86097,2347825616.450723,3174537421.979065,26585873.50772896,125290248.07143985,,203062895.19236553,199750068.1078209
2019-08-16,31003755661.55879,9569868633.162851,41792606538.08397,1895907030.435476,2144049180.216279,12184735.654912319,102942548.59450716,,159540958.02991185,130352779.55712788
2019-08-17,28168163140.752064,9104078191.86573,35268626772.806145,1656168251.7823443,2339653646.046749,19371185.26318239,99397950.1399107,,145870483.82529336,167896962.67652002
2019-08-18,20998246406.662758,7074381392.731569,34526771342.97397,1729599062.0181088,2227843775.4152346,27050916.912961397,90275825.09110437,,119255776.30017745,92354224.27465408
2019-08-19,19708814223.24016,7608103574.120334,36693612402.73227,1838892908.0792031,3216471568.33627,22641613.750871073,95155572.1177012,,128739214.4013427,97658857.4128204
2019-08-20,22097997941.55373,7984979710.387964,35168462671.145836,1917072317.771991,1351630152.313059,17755076.543231044,93699314.14282824,,125188221.715878,91296780.25388269
2019-08-21,19460170323.014637,7427661565.776037,39649388477.44578,1621294114.931639,1935383257.029555,33342120.83535793,94178598.83667171,,117076498.27029583,87445435.72245845
2019-08-22,22757336326.19253,7533577003.439183,35678010931.500114,1548186502.1363297,2007398408.756795,68879829.65520836,87401192.72974455,,126629407.33401185,113038333.65091154
2019-08-23,20144228964.473103,8373678956.808694,31831723620.33701,1320547723.7097263,2697160307.738946,19886753.180491805,110141050.5836043,,123033526.99996698,112992620.46236795
2019-08-24,18313019852.750786,8310335766.427433,33327702170.56924,1118588743.8310144,3392086055.2374334,30329335.094962247,79481151.89334819,,124807224.89312199,103526808.33436915
2019-08-25,21187546608.001797,6816227733.539867,31490746566.612434,1093850805.203893,3994513448.87254,54004613.81256624,282623830.3170906,,126848957.90346098,110633012.53988259
2019-08-26,17899166778.010113,6925363690.298179,37977318155.29163,1118735287.0596344,3755641183.1718,47735508.27611477,173255575.46409392,,133184519.99920726,377298777.261334
2019-08-27,23392461462.60586,7808973221.715419,34179318063.767548,1434705559.7447586,5616789175.450751,45509253.7399991,146395207.90987897,,131663873.13172095,88252988.77809401
2019-08-28,20937236587.026714,6715792817.800851,199423640523.8859,1163074581.081293,3228917298.9251223,24474148.98833963,65378430.064523615,,118944210.73673043,358589905.7195862
2019-08-29,22948105441.570866,6630138918.5056305,33687050165.087322,1426107478.8076546,3396199570.300543,19316682.176130172,153253060.25626767,,129963804.63913302,353017902.33440626
2019-08-30,20461661030.393738,7553876741.007874,29327864498.82001,1517389984.2828093,2433284110.293539,22586202.499296997,95120388.41742739,,110656876.65466106,314035835.03452986
2019-08-31,16388578393.607964,6149887965.938229,29438620417.681175,1121182682.8766906,2194875795.1411276,36340416.95139514,115569760.95801897,,96800942.42941634,318356331.11783534
2019-09-01,15364904438.864746,6422265680.054329,29366233015.323257,1016109451.2772769,1858809298.6431613,53310922.54995076,96161823.44197886,,110403119.43015964,416959959.75890917
2019-09-02,15003447441.307947,5582323205.083545,35144330208.88431,1012851666.013649,1946102466.4617343,45587563.7727925,57516134.361344784,,87218207.97398505,72243803.98042032
2019-09-03,20258697359.12371,6929999813.24363,36781309152.031906,1167199958.786681,1791152660.6944845,19668604.99278201,72218997.65344046,,88434337.14643691,76349989.10694706
